Polymer,Polymer CAS,Polymer SMILES,Solvent,Solvent CAS,Solvent SMILES,Mw(Da),PDI,ϕ,w,P(Mpa),CP(°C),1-Phase,Ref.
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclopentane,287-92-3,C1CCCC1,354000,1.02,0.00741,0.01041,0.1,8,positive,doi.org/10.1627/jpi1958.33.117
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.2242,0.275,4.67,181.23,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.05069,0.0682,37.69,46.7,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190000,1.04,0.11874,0.1537,0.1,23.52,positive,See 1996RON in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,35400,1.31,0.13923,0.179,0.1,11.45,positive,doi.org/10.1002/polc.5070390106
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.06,0.02017,0.027,0.1,224.3,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.05069,0.0682,14.32,52.75,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.17331,0.2201,1.31,103.98,negative,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.05859,0.0786,9.81,21.02,positive,doi.org/10.1063/1.464440
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,8000,1.09,0.29918,0.3591,3.39,-4.17,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,1-dodecanol,112-53-8,CCCCCCCCCCCCO,235000,2.1,0.4124,0.47,0.1,154.93,positive,"See 2001HE1 ISBN: 9036516463, doi.org/10.1016/S0040-6031(01)00587-1"
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.09728,0.1287,12.75,21.32,positive,doi.org/10.1063/1.464440
polystyrene,9003-53-6,*C(C*)c1ccccc1,ethyl acetate,141-78-6,CCOC(=O)C,233000,1.06,0.13074,0.149,0.1,155.2,negative,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.0197,NaN,0.1,23.05,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.05859,0.0786,58.15,19.24,positive,doi.org/10.1063/1.464440
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,209000,2.13,0.055,NaN,0.1,26.98,positive,"doi.org/10.1016/S0378-3812(99)00017-5, doi.org/10.1016/S0014-3057(98)00245-6"
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,18700,1.06,0.2691,NaN,0.1,22.37,positive,doi.org/10.1063/1.479914
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,670000,1.1,0.04244,0.05728,0.1,219.04,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,ethyl acetate,141-78-6,CCOC(=O)C,233000,1.06,0.17679,0.2,0.1,159,negative,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane-d5,57817-88-6,[2H]C([2H])([2H])C([2H])([2H])[N+](=O)[O-],90100,1.04,0.1205,0.1205,3.7,66.51,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,61500,1.12,0.11016,0.143,0.1,17.3,positive,doi.org/10.1002/polc.5070390106
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,250000,3.91,0.07275,0.0971,3.05,55.44,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,22000,1.03,0.15425,0.2,0.1,27.7,positive,doi.org/10.1016/0378-3812(93)87042-Y
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,200000,1.06,0.04089,0.05521,0.1,226.55,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.04449,0.06,10.1,54.37,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.03313,0.04415,0.1,19.99,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.12673,0.16,0.62,137.21,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.12673,0.16,0.49,137.15,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.06592,0.0882,14.05,27.75,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,600000,1.1,0.04521,0.06,18.7,27.97,positive,doi.org/10.1007/BF01525017
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190000,1.04,0.00983,0.0132,0.1,21.71,positive,doi.org/10.1016/S0378-3812(99)00128-4
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,8000,1.09,0.19394,0.24,1.61,-1.66,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,101400,1.09,0.08714,0.114,2.76,228.3,negative,See 1999BUN in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,670000,1.1,0.06246,0.08368,0.1,61.02,positive,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,423300,1.24,0.00729,0.0098,0.1,22.75,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,3-methylpentane,96-14-0,CCC(C)CC,1240,1.07,0.07209,0.11,0.1,4.05,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,tert-butyl acetate,540-88-5,CC(=O)OC(C)(C)C,100000,1.06,0.1728,0.202,0.1,150.1,negative,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.24359,0.2971,3.62,164.85,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.07507,0.0985,2.64,97.97,negative,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17500,1.06,0.23716,0.29882,50,20.27,positive,doi.org/10.1002/macp.1994.021950233
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.15646,0.2,0.1,24.9,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.04161,0.05529,0.1,22.5,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.17486,0.2251,13.05,29.6,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,trans-decahydronaphthalene,493-02-7,C1CCC2CCCCC2C1,270000,2,0.128,NaN,40,14.05,positive,"doi.org/10.1002/macp.200390038, doi.org/10.1016/j.chemphys.2003.11.002"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,769500,1.28,0.06603,0.087,0.1,27.03,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.1341,NaN,0.1,22.78,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,22100,1.03,0.12794,0.163,0.55,67.66,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,tert-butyl acetate,540-88-5,CC(=O)OC(C)(C)C,100000,1.06,0.26127,0.3,0.1,162,negative,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.05859,0.0786,0.1,22.54,positive,doi.org/10.1063/1.464440
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.05402,0.0726,7.05,28.1,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,14000,1.06,0.1462,0.1901,0.1,18.95,positive,doi.org/10.1016/j.eurpolymj.2003.09.027
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,171300,1.96,0.1078,NaN,0.1,226.54,negative,doi.org/10.1002/(SICI)1521-3935(19990801)200:8<1889::AID-MACP1889>3.0.CO;2-A
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,22100,1.03,0.12385,0.158,0.71,86.08,negative,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],30740,1.06,0.3649,0.3649,4.49,15.9,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,20200,1.06,0.1234,NaN,0.1,25.73,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,400000,1.06,0.032,NaN,0.1,26.08,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,n-octane,111-65-9,CCCCCCCC,1240,1.07,0.11268,0.16,0.1,2.55,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexanol,108-93-0,OC1CCCCC1,78800,1.12,0.0374,0.0413,0.1,78.5,positive,doi.org/10.1021/je0504865
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,239000,2.78,0.0648,NaN,0.1,26.3,positive,doi.org/10.1103/PhysRevE.55.3159
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,171300,1.96,0.0688,NaN,0.1,25.4,positive,"doi.org/10.1016/S0378-3812(99)00017-5, doi.org/10.1016/S0014-3057(98)00245-6"
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.01836,0.025,22.37,49.24,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,200000,1.06,0.06707,0.08971,0.1,54.23,positive,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclopentane,96-37-7,CC1CCCC1,13500,1.06,0.1234,0.165,1.27,18.38,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,dodecadeuterocyclohexane,1735-17-7,[2H]C1([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C1([2H])[2H],400000,1.06,0.079,NaN,0.1,29.89,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17500,1.06,0.16091,0.20815,50,20.7,positive,doi.org/10.1002/macp.1994.021950233
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,123000,1.06,0.094,NaN,0.1,21.47,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.1094,0.1419,2.21,139.04,negative,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,dodecadeuterocyclohexane,1735-17-7,[2H]C1([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C1([2H])[2H],25000,1.06,0.104,NaN,0.1,10.27,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,470000,1.07,0.0262,0.035,0.1,27.9,positive,doi.org/10.1002/pol.1968.110060608
polystyrene,9003-53-6,*C(C*)c1ccccc1,3-methylpentane,96-14-0,CCC(C)CC,1240,1.07,0.09283,0.14,0.1,5.05,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,600000,1.1,0.04521,0.06,26,28.28,positive,doi.org/10.1007/BF01525017
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.05069,0.0682,21.86,50.1,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.199,0.2459,5.39,85.3,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,423300,1.24,0.0669,0.08812,0.1,25.23,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.199,0.2459,3.26,99.76,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190000,1.04,0.05666,0.0749,0.1,24,positive,See 1996RON in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.00431,0.0058,0.1,20,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,18700,1.06,0.1941,NaN,0.1,23.38,positive,doi.org/10.1063/1.479914
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,189000,1.02,0.102,NaN,0.1,23.52,positive,doi.org/10.1103/PhysRevE.55.3159
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],129200,1.03,0.0929,0.0929,3.62,48.88,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13458,0.1731,4.74,31.03,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,123000,1.06,0.073,NaN,0.1,21.43,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.17688,0.22,3.71,147.41,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,1560000,1.03,0.0065,NaN,0.1,29.75,positive,doi.org/10.1103/PhysRevA.18.2683
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,680000,1.02,0.0446,NaN,0.1,28.03,positive,doi.org/10.1016/0032-3861(73)90005-0
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13206,0.17,2.8,36.94,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.0605,NaN,0.1,23.84,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,13500,1.06,0.15212,0.1906,1.78,35.35,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,1-dodecanol,112-53-8,CCCCCCCCCCCCO,235000,2.1,0.77138,0.81,0.1,88.13,positive,"See 2001HE1 ISBN: 9036516463, doi.org/10.1016/S0040-6031(01)00587-1"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,769500,1.28,0.07171,0.0943,0.1,26.6,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,280000,4.83,0.15645,0.19999,0.1,23,positive,See 1984GIL in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,90000,1.04,0.00893,0.012,0.1,16.15,positive,doi.org/10.1016/S0378-3812(99)00128-4
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17500,1.06,0.16207,0.20957,80,21.25,positive,doi.org/10.1002/macp.1994.021950233
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,206000,1.05,0.068,NaN,0.1,23.94,positive,doi.org/10.1016/0032-3861(73)90005-0
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.05402,0.0726,10.05,27.58,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13458,0.1731,0.45,44.92,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,ethyl acetate,141-78-6,CCOC(=O)C,600000,1.1,0.0086,0.01,0.1,150.2,negative,doi.org/10.1021/ma00015a024
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13458,0.1731,1.53,39.87,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],13500,1.06,0.1799,0.1799,5.22,6.01,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],90100,1.04,0.1651,0.1651,1.42,42.01,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,2-propanone,67-64-1,CC(=O)C,11500,1.07,0.18793,0.235,0.1,-25.75,positive,doi.org/10.1063/1.1143329
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,25000,1.06,0.13391,0.1687,2.76,140.33,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,142100,1.09,0.15065,0.19295,0.1,19.28,positive,See 1986KRU in ISBN: 9781420067989
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexanol,108-93-0,OC1CCCCC1,849000,1.45,0.03613,0.0399,0.1,80.05,positive,doi.org/10.1021/je0504865
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,13200000,1.13,0.0084,NaN,0.1,32.1,positive,doi.org/10.1039/B301190A
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,346000,1.65,0.22391,0.28,0.1,22,positive,doi.org/10.1002/macp.1965.020880115
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,46400,1.06,0.039,NaN,0.1,37.9,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,239000,2.78,0.0386,NaN,0.1,25.85,positive,doi.org/10.1103/PhysRevE.55.3159
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.09048,0.12,5.47,54.42,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,31600,1.09,0.08248,0.1097,13.05,28.37,positive,doi.org/10.1016/S0378-3812(97)00302-6
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,400000,1.06,0.01827,0.02488,0.1,58.95,positive,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],30740,1.06,0.1388,0.1388,1.22,24.09,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,97200,1.06,0.12902,0.16878,0.1,234.38,negative,doi.org/10.1021/ma60032a020
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.20245,0.2499,4.73,181.31,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13458,0.1731,1.38,40.98,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.2242,0.275,2.64,163.56,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,200000,1.02,0.1124,NaN,0.1,23.6,positive,doi.org/10.1063/1.430349
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,8000,1.09,0.21117,0.26,0.56,-0.65,positive,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17200,1.06,0.1112,NaN,0.1,23.37,positive,doi.org/10.1063/1.446753
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,600000,1.1,0.04521,0.06,8.8,27.8,positive,doi.org/10.1007/BF01525017
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.05069,0.0682,1.97,58.19,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,18700,1.06,0.1014,NaN,0.1,23.08,positive,doi.org/10.1063/1.479914
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclopentane,96-37-7,CC1CCCC1,25000,1.06,0.11012,0.148,2.31,29.45,positive,doi.org/10.1021/ma00107a011
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190500,2.29,0.0932,NaN,0.1,24.99,positive,doi.org/10.1002/(SICI)1521-3935(19990801)200:8<1889::AID-MACP1889>3.0.CO;2-A
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13458,0.1731,4.27,31.98,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,190500,2.29,0.0932,NaN,0.1,224.47,negative,doi.org/10.1002/(SICI)1521-3935(19990801)200:8<1889::AID-MACP1889>3.0.CO;2-A
polystyrene,9003-53-6,*C(C*)c1ccccc1,acetaldehyde,75-07-0,CC=O,4140,1.03,0.13206,0.17,2.13,38.88,positive,"See 1997DES in ISBN: 9781420067989, doi.org/10.1002/(SICI)1099-0488(199703)35:4<631::AID-POLB11>3.0.CO;2-H"
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.15154,0.1899,1.95,155.13,negative,doi.org/10.1021/ma9517308
polystyrene,9003-53-6,*C(C*)c1ccccc1,cyclohexane,110-82-7,C1CCCCC1,1560000,1.03,0.073,NaN,0.1,29.97,positive,doi.org/10.1103/PhysRevA.18.2683
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.09048,0.12,7.25,53.64,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,nitroethane,79-24-3,CC[N+](=O)[O-],129200,1.03,0.1322,0.1322,0.27,49.88,positive,doi.org/10.1006/jcht.1999.0607
polystyrene,9003-53-6,*C(C*)c1ccccc1,"2,2,4-trimethylpentane",540-84-1,CC(C)CC(C)(C)C,1240,1.07,0.19598,0.27,0.1,-12.15,positive,doi.org/10.1016/S0378-3812(01)00548-9
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,16100,1.06,0.242,NaN,0.1,22.55,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,17300,1.06,0.0264,NaN,0.1,16.48,positive,doi.org/10.1063/1.439127
polystyrene,9003-53-6,*C(C*)c1ccccc1,methylcyclohexane,108-87-2,CC1CCCCC1,405000,2.83,0.09048,0.12,2.8,55.79,positive,doi.org/10.1016/S0378-3812(97)00157-X
polystyrene,9003-53-6,*C(C*)c1ccccc1,propionitrile,107-12-0,CCC#N,22100,1.03,0.15154,0.1899,4.83,181.48,negative,doi.org/10.1021/ma9517308
